epoch,returns
735,26.558
736,26.811
737,27.05
738,27.128
739,27.553
740,25.267
741,27.671
742,27.34
743,26.745
744,26.708
745,27.571
746,27.478
747,27.906
748,43.509
749,45.024
750,39.768
751,40.364
752,41.512
753,41.934
754,42.158
755,42.214
756,42.462
757,42.462
758,42.462
759,42.462
760,42.462
761,42.462
762,42.462
763,64.751
764,125.016
765,124.439
766,121.928
767,121.617
768,121.681
769,121.681
770,121.681
771,121.756
772,127.818
773,94.143
774,87.633
775,78.325
776,85.622
777,85.204
778,84.41
779,83.684
780,48.021
781,57.321
782,78.032
783,75.929
784,71.285
785,71.444
786,70.552
787,71.394
788,72.253
789,59.444
790,76.327
791,75.125
792,71.889
793,73.938
794,73.185
795,75.317
796,75.552
797,75.129
798,50.879
799,37.301
800,35.485
801,37.161
802,37.752
803,38.108
804,37.955
805,56.28
806,81.647
807,68.314
808,63.623
809,60.749
810,59.998
811,59.998
812,59.998
813,60.922
814,118.377
815,109.931
816,94.648
817,96.974
818,98.237
819,98.785
820,98.921
821,97.426
822,128.947
823,124.887
824,117.455
825,110.579
826,106.622
827,103.488
828,101.14
829,97.573
830,97.18
831,92.641
832,62.366
833,55.215
834,70.294
835,67.256
836,71.702
837,71.319
838,70.223
839,70.892
840,71.718
841,50.005
842,45.881
843,44.942
844,44.296
845,42.69
846,42.219
847,57.877
848,109.763
849,94.453
850,82.136
851,81.299
852,79.398
853,79.398
854,79.398
855,82.03
856,67.197
857,73.882
858,77.064
859,79.628
860,79.567
861,80.462
862,80.133
863,81.059
864,120.043
865,118.099
866,107.529
867,106.286
868,104.69
869,104.088
870,104.325
871,104.171
872,105.338
873,117.243
874,99.624
875,88.335
876,73.149
877,73.997
878,72.457
879,72.461
880,74.091
881,79.255
882,126.226
883,121.865
884,121.296
885,122.85
886,122.258
887,120.121
888,119.156
889,118.352
890,61.094
891,62.729
892,61.524
893,58.061
894,57.565
895,57.987
896,58.315
897,71.649
898,68.752
899,51.384
900,51.996
901,54.262
902,55.105
903,54.168
904,54.323
905,55.89
906,114.045
907,107.992
908,106.72
909,104.55
910,104.395
911,104.592
912,103.335
913,103.444
914,98.439
915,95.426
916,95.709
917,91.692
918,100.271
919,99.138
920,96.829
921,97.896
922,96.35
923,65.788
924,93.341
925,99.604
926,107.787
927,108.288
928,109.202
929,109.601
930,110.429
931,61.33
932,85.581
933,101.032
934,104.266
935,104.027
936,101.298
937,100.203
938,99.383
939,103.682
940,128.62
941,129.476
942,128.527
943,127.699
944,126.496
945,126.46
946,126.46
947,126.723
948,122.426
949,78.865
950,71.03
951,70.512
952,70.432
953,70.077
954,69.516
955,68.867
956,79.12
957,131.382
958,130.438
959,129.808
960,128.698
961,128.698
962,128.698
963,128.49
964,128.036
965,112.117
966,114.789
967,117.168
968,116.155
969,115.902
970,115.902
971,115.902
972,119.323
973,138.975
974,135.317
975,132.072
976,129.165
977,128.268
978,126.406
979,126.182
980,126.321
981,131.054
982,119.413
983,32.941
984,30.25
985,37.459
986,37.947
987,35.418
988,35.163
989,42.326
990,84.805
991,41.031
992,35.387
993,37.303
994,37.261
995,40.435
996,42.855
997,44.484
998,65.318
999,88.965
1000,39.858
1001,42.058
1002,44.688
1003,41.975
1004,41.361
1005,41.564
1006,47.249
1007,95.666
1008,102.628
1009,102.574
1010,102.301
1011,101.923
1012,101.923
1013,101.923
1014,110.819
1015,107.178
1016,88.758
1017,67.242
1018,63.686
1019,65.133
1020,64.657
1021,63.734
1022,64.045
1023,82.255
1024,115.259
1025,114.623
1026,116.362
1027,112.459
1028,111.004
1029,109.913
1030,108.925
1031,62.328
1032,58.385
1033,114.899
1034,117.02
1035,112.604
1036,116.986
1037,116.58
1038,115.903
1039,114.792
1040,117.513
1041,119.929
1042,122.044
1043,123.911
1044,121.899
1045,121.271
1046,121.358
1047,121.32
1048,119.652
1049,115.713
1050,111.715
1051,111.168
1052,110.992
1053,110.992
1054,110.992
1055,110.992
1056,126.43
1057,129.349
1058,129.593
1059,127.342
1060,125.099
1061,126.408
1062,126.512
1063,126.451
1064,127.731
1065,120.074
1066,90.379
1067,91.952
1068,96.58
1069,91.756
1070,92.693
1071,94.435
1072,94.481
1073,124.46
1074,113.083
1075,110.283
1076,114.582
1077,118.794
1078,118.345
1079,116.84
1080,118.179
1081,117.361
1082,31.931
1083,34.134
1084,51.497
1085,56.525
1086,56.61
1087,56.733
1088,55.239
1089,56.531
1090,59.19
1091,61.852
1092,59.297
1093,48.24
1094,42.672
1095,40.668
1096,40.884
1097,40.884
1098,112.235
1099,73.463
1100,48.18
1101,48.235
1102,48.651
1103,50.012
1104,48.718
1105,48.071
1106,48.546
1107,65.055
1108,111.936
1109,112.368
1110,112.093
1111,112.391
1112,112.465
1113,112.553
1114,112.525
1115,112.679
1116,86.731
1117,75.232
1118,83.779
1119,83.501
1120,84.132
1121,83.205
1122,82.133
1123,83.484
1124,119.587
1125,117.536
1126,116.619
1127,116.393
1128,116.638
1129,116.894
1130,117.124
1131,117.349
1132,117.986
1133,119.466
1134,122.448
1135,124.736
1136,126.597
1137,126.46
1138,126.46
1139,126.46
1140,137.826
1141,146.102
1142,145.211
1143,143.404
1144,146.803
1145,146.307
1146,144.742
1147,144.9
1148,144.838
1149,122.208
1150,82.463
1151,71.693
1152,67.436
1153,63.124
1154,67.826
1155,67.153
1156,67.278
1157,142.143
1158,116.9
1159,84.195
1160,76.941
1161,80.779
1162,82.953
1163,85.728
1164,86.776
1165,90.875
1166,127.782
1167,127.845
1168,126.553
1169,127.008
1170,127.063
1171,127.129
1172,127.115
1173,127.115
1174,61.784
1175,43.301
1176,40.196
1177,40.716
1178,36.752
1179,37.151
1180,36.961
1181,40.875
1182,61.659
1183,108.027
1184,121.926
1185,121.265
1186,118.816
1187,119.095
1188,119.626
1189,119.626
1190,119.661
1191,118.513
1192,120.617
1193,120.15
1194,119.675
1195,119.66
1196,119.73
1197,119.73
1198,119.887
1199,86.127
1200,95.973
1201,115.62
1202,115.038
1203,115.119
1204,115.739
1205,115.071
1206,114.189
1207,101.596
1208,106.914
1209,95.042
1210,92.445
1211,86.497
1212,86.421
1213,87.692
1214,84.858
1215,89.681
1216,127.998
1217,118.416
1218,125.699
1219,121.161
1220,117.684
1221,116.506
1222,117.222
1223,117.185
1224,117.429
1225,80.343
1226,49.046
1227,51.686
1228,55.615
1229,57.095
1230,55.901
1231,54.934
1232,54.934
1233,84.308
1234,114.615
1235,113.372
1236,112.772
1237,112.885
1238,113.032
1239,113.032
1240,112.811
1241,100.877
1242,74.902
1243,75.214
1244,81.438
1245,83.207
1246,82.106
1247,83.078
1248,84.15
1249,116.154
1250,112.135
1251,81.715
1252,86.944
1253,86.628
1254,86.722
1255,87.371
1256,87.994
1257,102.89
1258,115.825
1259,115.418
1260,114.813
1261,113.289
1262,112.196
1263,112.356
1264,111.64
1265,113.018
1266,114.906
1267,91.486
1268,76.836
1269,75.119
1270,71.124
1271,71.496
1272,70.415
1273,70.6
1274,70.593
1275,102.249
1276,110.076
1277,108.414
1278,108.057
1279,108.104
1280,108.644
1281,108.644
1282,111.07
1283,124.592
1284,102.221
1285,89.622
1286,94.678
1287,96.511
1288,96.666
1289,97.224
1290,99.1
1291,125.149
1292,122.333
1293,114.987
1294,115.431
1295,114.0
1296,113.877
1297,114.081
1298,114.081
1299,123.268
1300,121.056
1301,119.844
1302,115.981
1303,114.541
1304,113.491
1305,113.727
1306,113.678
1307,114.695
1308,110.671
1309,89.492
1310,86.742
1311,97.504
1312,97.848
1313,95.734
1314,95.944
1315,95.307
1316,95.16
1317,49.342
1318,51.381
1319,58.469
1320,59.531
1321,60.375
1322,61.351
1323,62.115
1324,67.84
1325,53.52
1326,74.396
1327,74.162
1328,75.927
1329,75.927
1330,76.867
1331,76.867
1332,79.386
1333,81.715
1334,84.855
1335,84.759
1336,85.485
1337,85.485
1338,85.485
1339,85.485
1340,85.485
1341,88.551
1342,86.466
1343,52.355
1344,51.669
1345,52.125
1346,52.894
1347,52.096
1348,52.106
1349,52.435
1350,52.805
1351,59.965
1352,64.734
1353,66.422
1354,66.422
1355,66.422
1356,66.422
1357,66.422
1358,68.17
1359,95.798
1360,96.101
1361,95.809
1362,95.831
1363,95.831
1364,95.831
1365,96.621
1366,130.283
1367,114.706
1368,62.913
1369,57.17
1370,53.445
1371,52.628
1372,51.625
1373,51.625
1374,54.074
1375,59.467
1376,60.011
1377,57.732
1378,57.996
1379,57.338
1380,57.338
1381,57.338
1382,57.338
1383,60.924
1384,68.843
1385,102.436
1386,108.046
1387,117.532
1388,121.569
1389,121.583
1390,121.583
1391,121.648
1392,121.575
1393,121.575
1394,121.127
1395,121.168
1396,121.168
1397,121.168
1398,121.168
1399,121.168
1400,121.474
1401,122.272
1402,122.255
1403,122.513
1404,122.458
1405,122.458
1406,122.458
1407,123.163
1408,135.399
1409,133.45
1410,131.627
1411,126.05
1412,123.296
1413,123.131
1414,123.131
1415,123.131
1416,123.511
1417,28.257
1418,24.812
1419,23.525
1420,23.096
1421,23.317
1422,23.242
1423,23.591
1424,23.591
1425,25.881
1426,40.678
1427,43.451
1428,45.088
1429,50.365
1430,50.15
1431,51.117
1432,51.357
1433,52.163
1434,52.916
1435,53.793
1436,55.246
1437,55.246
1438,55.246
1439,55.246
1440,55.246
1441,55.246
1442,68.183
1443,76.294
1444,82.055
1445,79.563
1446,78.366
1447,78.046
1448,77.234
1449,77.889
1450,114.444
1451,111.662
1452,104.692
1453,104.906
1454,104.677
1455,104.652
1456,104.652
1457,104.652
1458,106.288
1459,117.88
1460,91.276
1461,105.719
1462,103.119
1463,104.496
1464,105.573
1465,105.573
1466,104.61
1467,56.65
1468,61.393
1469,81.351
1470,81.596
1471,77.78
1472,75.032
1473,75.86
1474,76.955
1475,76.955
1476,76.955
1477,78.101
1478,78.101
1479,78.101
1480,78.101
1481,78.101
1482,78.101
1483,78.101
1484,106.66
1485,135.419
1486,131.552
1487,128.335
1488,128.448
1489,128.644
1490,128.654
1491,129.14
1492,133.028
1493,125.849
1494,71.77
1495,77.392
1496,74.403
1497,73.561
1498,73.504
1499,74.277
1500,85.683
1501,89.28
1502,78.757
1503,73.869
1504,72.038
1505,71.207
1506,69.562
1507,70.38
1508,74.696
1509,126.62
1510,127.184
1511,124.908
1512,126.3
1513,124.89
1514,124.947
1515,125.034
1516,125.034
1517,86.817
1518,46.389
1519,43.825
1520,43.934
1521,43.254
1522,42.252
1523,42.902
1524,42.893
1525,42.893
1526,95.596
1527,117.768
1528,118.095
1529,118.05
1530,118.05
1531,118.171
1532,118.138
1533,121.261
1534,123.357
1535,76.713
1536,85.904
1537,86.278
1538,86.429
1539,84.664
1540,83.802
1541,83.277
1542,106.853
1543,136.058
1544,137.021
1545,135.782
1546,133.994
1547,133.925
1548,134.306
1549,134.322
1550,139.613
1551,136.537
1552,132.999
1553,129.705
1554,121.91
1555,119.899
1556,119.717
1557,119.717
1558,119.717
1559,139.142
1560,136.693
1561,130.736
1562,132.419
1563,126.777
1564,128.399
1565,126.705
1566,124.542
1567,118.342
1568,79.118
1569,84.948
1570,90.739
1571,94.392
1572,95.402
1573,95.402
1574,95.952
1575,138.873
1576,141.111
1577,137.852
1578,132.524
1579,127.384
1580,125.744
1581,123.298
1582,123.112
1583,122.438
1584,67.356
1585,71.791
1586,87.806
1587,90.64
1588,88.89
1589,87.175
1590,87.129
1591,87.129
1592,115.313
1593,126.214
1594,121.841
1595,121.381
1596,118.145
1597,118.33
1598,118.33
1599,118.33
1600,118.33
1601,126.555
1602,131.101
1603,136.122
1604,135.976
1605,136.005
1606,135.936
1607,135.936
1608,135.936
1609,85.708
1610,85.256
1611,78.47
1612,72.056
1613,69.661
1614,69.156
1615,68.202
1616,68.202
1617,70.842
1618,70.842
1619,63.856
1620,49.265
1621,35.648
1622,34.261
1623,33.736
1624,33.664
1625,34.887
1626,135.523
1627,134.55
1628,131.888
1629,132.188
1630,130.596
1631,130.596
1632,130.596
1633,130.516
1634,126.924
1635,74.936
1636,78.883
1637,80.423
1638,81.569
1639,82.562
1640,82.562
1641,82.562
1642,82.562
1643,92.096
1644,91.703
1645,92.561
1646,92.621
1647,93.714
1648,93.714
1649,93.714
1650,93.714
1651,133.294
1652,132.021
1653,126.284
1654,122.912
1655,117.374
1656,117.402
1657,117.175
1658,117.175
1659,34.039
1660,33.924
1661,39.2
1662,23.182
1663,20.936
1664,20.881
1665,20.722
1666,20.722
1667,20.722
1668,20.651
1669,20.651
1670,20.651
1671,19.731
1672,19.065
1673,19.268
1674,19.268
1675,19.268
1676,19.476
1677,20.008
1678,20.008
1679,20.008
1680,20.008
1681,20.008
1682,20.008
1683,20.008
1684,20.008
1685,20.008
1686,20.008
1687,19.974
1688,21.032
1689,21.032
1690,21.032
1691,21.032
1692,21.032
1693,106.158
1694,108.054
1695,107.649
1696,106.675
1697,107.232
1698,105.051
1699,103.999
1700,103.903
1701,133.758
1702,128.412
1703,57.912
1704,29.884
1705,27.234
1706,27.297
1707,27.297
1708,27.297
1709,27.297
1710,27.297
1711,27.842
1712,28.706
1713,28.706
1714,28.67
1715,28.67
1716,28.67
1717,28.67
1718,29.982
1719,31.006
1720,34.388
1721,42.737
1722,44.36
1723,45.09
1724,45.09
1725,45.09
1726,45.09
1727,45.09
1728,45.09
1729,45.09
1730,46.403
1731,46.403
1732,46.403
1733,46.403
1734,47.573
1735,126.987
1736,130.634
1737,123.113
1738,125.245
1739,124.625
1740,124.595
1741,124.622
1742,124.902
1743,138.713
1744,139.587
1745,140.126
1746,140.9
1747,140.984
1748,141.046
1749,141.046
1750,141.046
1751,141.046
1752,141.046
1753,141.244
1754,141.836
1755,141.836
1756,141.903
1757,141.903
1758,141.903
1759,141.903
1760,141.903
1761,108.791
1762,83.71
1763,84.245
1764,85.473
1765,85.308
1766,85.308
1767,85.278
1768,85.315
1769,95.436
1770,93.367
1771,95.141
1772,96.884
1773,92.403
1774,92.663
1775,92.371
1776,124.678
1777,129.071
1778,99.794
1779,93.69
1780,93.14
1781,97.387
1782,96.419
1783,97.381
1784,97.26
1785,118.741
1786,70.541
1787,31.864
1788,28.444
1789,29.643
1790,29.995
1791,29.108
1792,29.524
1793,25.057
1794,36.636
1795,45.613
1796,53.615
1797,55.105
1798,53.9
1799,53.843
1800,53.843
1801,53.843
1802,53.241
1803,62.041
1804,68.151
1805,69.352
1806,69.352
1807,69.352
1808,69.352
1809,69.352
1810,75.931
1811,117.829
1812,117.829
1813,118.057
1814,116.819
1815,116.837
1816,116.837
1817,116.896
1818,117.583
1819,118.62
1820,108.744
1821,80.166
1822,79.369
1823,81.409
1824,82.172
1825,82.889
1826,83.248
1827,91.036
1828,99.791
1829,123.649
1830,130.362
1831,130.539
1832,131.899
1833,132.051
1834,132.562
1835,137.793
1836,133.291
1837,130.367
1838,127.445
1839,124.699
1840,123.391
1841,124.771
1842,124.771
1843,124.771
1844,123.641
1845,121.556
1846,118.133
1847,118.133
1848,118.133
1849,116.769
1850,116.769
1851,116.769
1852,67.711
1853,62.117
1854,57.266
1855,55.974
1856,56.061
1857,55.121
1858,56.167
1859,56.167
1860,123.844
1861,134.751
1862,129.898
1863,133.138
1864,134.823
1865,134.562
1866,136.014
1867,136.332
1868,135.968
1869,127.537
1870,105.301
1871,113.379
1872,115.722
1873,116.031
1874,116.592
1875,117.543
1876,118.361
1877,138.06
1878,137.915
1879,137.926
1880,135.422
1881,134.16
1882,134.365
1883,134.282
1884,132.81
1885,132.81
1886,133.531
1887,134.103
1888,134.0
1889,134.0
1890,134.0
1891,133.921
1892,133.921
1893,133.921
1894,147.912
1895,148.761
1896,149.885
1897,148.185
1898,145.54
1899,145.398
1900,145.17
1901,145.17
1902,148.83
1903,145.655
1904,121.183
1905,112.375
1906,112.785
1907,117.739
1908,119.322
1909,117.588
1910,117.488
1911,125.324
1912,134.707
1913,125.798
1914,118.933
1915,112.916
1916,112.248
1917,112.188
1918,110.614
1919,127.214
1920,124.483
1921,116.309
1922,105.787
1923,104.507
1924,102.07
1925,100.087
1926,100.147
1927,22.826
1928,35.439
1929,47.918
1930,51.115
1931,48.205
1932,47.215
1933,48.512
1934,48.512
1935,49.029
1936,108.74
1937,112.579
1938,110.632
1939,110.601
1940,110.644
1941,110.88
1942,110.88
1943,111.319
1944,99.039
1945,60.923
1946,57.191
1947,55.925
1948,57.983
1949,59.152
1950,58.882
1951,59.32
1952,62.992
1953,68.066
1954,74.791
1955,76.252
1956,77.276
1957,77.101
1958,77.101
1959,77.101
1960,83.67
1961,124.38
1962,123.778
1963,121.139
1964,119.619
1965,117.901
1966,116.392
1967,115.075
1968,114.298
1969,126.43
1970,126.445
1971,127.168
1972,127.324
1973,127.938
1974,127.819
1975,127.819
1976,127.819
1977,127.205
1978,123.564
1979,121.289
1980,118.618
1981,118.174
1982,117.046
1983,117.046
1984,117.046
1985,118.71
1986,132.586
1987,133.985
1988,133.025
1989,130.191
1990,125.705
1991,124.747
1992,125.482
1993,125.472
1994,125.231
1995,123.645
1996,100.421
1997,77.415
1998,68.674
1999,67.671
