epoch,episode length
970,911.73
971,911.73
972,928.0
973,1002.0
974,992.42
975,964.39
976,955.16
977,946.11
978,939.27
979,939.27
980,939.27
981,975.03
982,940.68
983,321.12
984,310.73
985,371.34
986,389.01
987,383.57
988,383.47
989,439.47
990,749.31
991,425.86
992,387.16
993,418.69
994,454.35
995,488.31
996,516.32
997,529.26
998,696.29
999,884.07
1000,465.43
1001,497.79
1002,525.85
1003,505.79
1004,503.84
1005,506.64
1006,552.22
1007,935.14
1008,989.43
1009,989.43
1010,989.43
1011,989.43
1012,989.43
1013,989.43
1014,1002.0
1015,997.8
1016,826.17
1017,614.79
1018,587.83
1019,623.28
1020,623.43
1021,615.61
1022,619.48
1023,775.02
1024,1002.0
1025,1002.0
1026,1000.1
1027,992.38
1028,982.71
1029,973.72
1030,964.66
1031,502.93
1032,479.96
1033,927.15
1034,952.83
1035,931.18
1036,958.91
1037,960.45
1038,951.15
1039,941.87
1040,956.7
1041,962.44
1042,979.29
1043,986.83
1044,971.8
1045,968.18
1046,968.18
1047,968.18
1048,968.18
1049,969.16
1050,948.43
1051,946.0
1052,946.0
1053,946.0
1054,946.0
1055,946.0
1056,1002.0
1057,1002.0
1058,1002.0
1059,972.25
1060,958.95
1061,969.31
1062,969.31
1063,969.31
1064,978.7
1065,938.71
1066,776.3
1067,795.72
1068,833.95
1069,800.01
1070,810.06
1071,824.29
1072,823.97
1073,1002.0
1074,931.89
1075,926.34
1076,955.27
1077,983.35
1078,983.35
1079,973.75
1080,983.16
1081,978.98
1082,307.74
1083,327.35
1084,475.23
1085,521.14
1086,527.7
1087,534.77
1088,526.6
1089,536.1
1090,558.84
1091,590.71
1092,580.95
1093,493.68
1094,453.68
1095,437.59
1096,438.69
1097,438.69
1098,1002.0
1099,691.29
1100,487.14
1101,521.6
1102,523.73
1103,533.82
1104,526.51
1105,528.47
1106,533.01
1107,654.26
1108,1000.26
1109,1002.0
1110,1002.0
1111,1002.0
1112,1002.0
1113,1002.0
1114,1002.0
1115,997.45
1116,782.64
1117,695.75
1118,783.25
1119,786.32
1120,791.6
1121,783.96
1122,776.26
1123,785.73
1124,1002.0
1125,1002.0
1126,992.34
1127,992.34
1128,983.0
1129,983.0
1130,983.0
1131,983.0
1132,983.0
1133,983.0
1134,992.66
1135,992.66
1136,1002.0
1137,1002.0
1138,1002.0
1139,1002.0
1140,1002.0
1141,1002.0
1142,1002.0
1143,992.43
1144,1002.0
1145,992.73
1146,983.5
1147,983.5
1148,983.5
1149,850.73
1150,620.05
1151,568.62
1152,546.31
1153,523.13
1154,552.37
1155,549.24
1156,550.52
1157,991.47
1158,860.9
1159,691.25
1160,663.33
1161,685.7
1162,700.47
1163,716.07
1164,723.48
1165,749.3
1166,992.56
1167,1002.0
1168,994.12
1169,994.12
1170,994.12
1171,994.12
1172,994.12
1173,994.12
1174,554.32
1175,420.99
1176,413.58
1177,427.29
1178,407.32
1179,415.02
1180,412.82
1181,440.66
1182,585.09
1183,912.42
1184,1002.0
1185,1002.0
1186,992.48
1187,992.48
1188,992.48
1189,992.48
1190,992.48
1191,972.99
1192,980.72
1193,974.11
1194,970.62
1195,968.98
1196,968.98
1197,968.98
1198,968.98
1199,666.52
1200,772.9
1201,901.51
1202,907.68
1203,908.87
1204,916.26
1205,908.79
1206,905.42
1207,811.59
1208,847.66
1209,770.28
1210,757.75
1211,718.98
1212,719.98
1213,728.41
1214,714.65
1215,745.1
1216,970.04
1217,914.84
1218,950.78
1219,927.2
1220,907.09
1221,900.32
1222,905.56
1223,910.91
1224,918.57
1225,711.12
1226,481.74
1227,503.53
1228,538.29
1229,553.24
1230,546.1
1231,541.81
1232,541.81
1233,764.27
1234,993.04
1235,987.41
1236,979.77
1237,979.77
1238,979.77
1239,979.77
1240,979.77
1241,891.94
1242,721.95
1243,731.11
1244,777.21
1245,793.34
1246,783.44
1247,789.74
1248,795.06
1249,1002.0
1250,989.3
1251,750.84
1252,799.18
1253,793.84
1254,799.98
1255,807.83
1256,815.67
1257,933.05
1258,999.58
1259,996.47
1260,984.93
1261,972.18
1262,965.07
1263,965.07
1264,959.95
1265,959.95
1266,967.34
1267,746.28
1268,651.74
1269,667.15
1270,643.2
1271,646.44
1272,641.9
1273,642.89
1274,644.4
1275,862.28
1276,910.03
1277,897.35
1278,897.35
1279,897.35
1280,901.29
1281,901.29
1282,917.23
1283,982.54
1284,838.94
1285,765.59
1286,798.41
1287,814.12
1288,815.41
1289,821.42
1290,831.41
1291,1002.0
1292,993.74
1293,945.56
1294,953.05
1295,944.48
1296,944.48
1297,944.48
1298,944.48
1299,1002.0
1300,1002.0
1301,1002.0
1302,977.05
1303,971.64
1304,962.7
1305,962.7
1306,962.7
1307,962.7
1308,919.67
1309,758.56
1310,744.96
1311,832.35
1312,840.14
1313,827.57
1314,829.69
1315,828.02
1316,829.75
1317,472.33
1318,511.5
1319,573.55
1320,585.97
1321,595.96
1322,606.45
1323,615.25
1324,612.47
1325,486.52
1326,679.17
1327,698.8
1328,714.45
1329,714.45
1330,722.32
1331,722.32
1332,743.7
1333,761.34
1334,793.03
1335,789.16
1336,794.97
1337,794.97
1338,794.97
1339,794.97
1340,794.97
1341,820.28
1342,797.84
1343,447.95
1344,460.94
1345,477.35
1346,489.13
1347,485.1
1348,486.9
1349,490.71
1350,497.53
1351,550.03
1352,589.53
1353,605.74
1354,605.74
1355,605.74
1356,605.74
1357,605.74
1358,617.97
1359,804.16
1360,813.82
1361,813.71
1362,815.66
1363,815.66
1364,815.66
1365,819.54
1366,1002.0
1367,912.93
1368,552.23
1369,497.71
1370,471.5
1371,466.78
1372,460.55
1373,460.55
1374,480.97
1375,524.71
1376,532.22
1377,518.8
1378,521.47
1379,518.18
1380,518.18
1381,518.18
1382,518.18
1383,546.18
1384,609.21
1385,864.08
1386,902.36
1387,972.78
1388,1002.0
1389,1002.0
1390,1002.0
1391,1002.0
1392,1002.0
1393,1002.0
1394,1002.0
1395,1002.0
1396,1002.0
1397,1002.0
1398,1002.0
1399,1002.0
1400,1002.0
1401,1002.0
1402,1002.0
1403,1002.0
1404,1002.0
1405,1002.0
1406,1002.0
1407,1002.0
1408,1001.7
1409,995.31
1410,981.67
1411,944.96
1412,928.31
1413,928.31
1414,928.31
1415,928.31
1416,928.31
1417,280.26
1418,258.46
1419,270.83
1420,270.59
1421,275.18
1422,274.51
1423,277.96
1424,277.96
1425,294.11
1426,404.75
1427,448.24
1428,461.15
1429,503.75
1430,505.89
1431,513.9
1432,518.98
1433,524.13
1434,529.65
1435,534.95
1436,545.37
1437,545.37
1438,545.37
1439,545.37
1440,545.37
1441,545.37
1442,644.64
1443,731.29
1444,782.72
1445,762.33
1446,751.85
1447,751.75
1448,744.57
1449,748.18
1450,1002.0
1451,1002.0
1452,958.06
1453,958.06
1454,955.51
1455,955.51
1456,955.51
1457,955.51
1458,957.4
1459,1002.0
1460,789.25
1461,903.27
1462,886.06
1463,895.81
1464,905.04
1465,905.04
1466,896.15
1467,505.45
1468,547.53
1469,712.09
1470,725.98
1471,705.65
1472,686.12
1473,693.67
1474,702.79
1475,702.79
1476,702.79
1477,712.38
1478,712.38
1479,712.38
1480,712.38
1481,712.38
1482,712.38
1483,712.38
1484,859.29
1485,1002.0
1486,986.3
1487,967.17
1488,967.17
1489,967.17
1490,967.17
1491,967.17
1492,1002.0
1493,972.9
1494,580.97
1495,633.41
1496,616.75
1497,610.35
1498,611.86
1499,619.14
1500,708.52
1501,744.69
1502,668.83
1503,641.88
1504,644.5
1505,646.01
1506,637.51
1507,643.9
1508,673.76
1509,1002.0
1510,1001.87
1511,1002.0
1512,1002.0
1513,982.7
1514,982.7
1515,982.7
1516,982.7
1517,726.96
1518,436.83
1519,428.87
1520,437.13
1521,435.41
1522,427.54
1523,434.83
1524,435.67
1525,435.67
1526,845.43
1527,1002.0
1528,1002.0
1529,1002.0
1530,1002.0
1531,1002.0
1532,1002.0
1533,1002.0
1534,1002.0
1535,632.59
1536,726.07
1537,727.56
1538,738.98
1539,731.41
1540,728.11
1541,723.54
1542,877.01
1543,1002.0
1544,1002.0
1545,992.45
1546,983.14
1547,983.14
1548,983.14
1549,983.14
1550,1002.0
1551,1002.0
1552,986.52
1553,965.3
1554,907.3
1555,894.87
1556,894.87
1557,894.87
1558,894.87
1559,1002.0
1560,1002.0
1561,957.73
1562,970.33
1563,935.59
1564,947.58
1565,938.2
1566,924.42
1567,886.47
1568,625.73
1569,667.32
1570,712.21
1571,744.58
1572,752.28
1573,752.28
1574,756.84
1575,993.64
1576,1002.0
1577,987.72
1578,968.83
1579,941.27
1580,934.57
1581,922.34
1582,922.34
1583,921.23
1584,565.99
1585,600.67
1586,734.67
1587,776.45
1588,759.99
1589,749.25
1590,749.22
1591,749.22
1592,919.19
1593,979.98
1594,956.67
1595,956.67
1596,932.97
1597,932.97
1598,932.97
1599,932.97
1600,932.97
1601,964.22
1602,970.21
1603,1002.0
1604,1002.0
1605,1002.0
1606,1002.0
1607,1002.0
1608,1002.0
1609,647.25
1610,625.74
1611,602.44
1612,561.17
1613,550.46
1614,550.86
1615,546.55
1616,546.55
1617,564.23
1618,564.23
1619,517.78
1620,417.83
1621,333.68
1622,326.8
1623,324.92
1624,327.92
1625,336.81
1626,1002.0
1627,1002.0
1628,986.69
1629,986.69
1630,977.22
1631,977.22
1632,977.22
1633,977.22
1634,964.9
1635,645.15
1636,675.34
1637,688.22
1638,696.82
1639,704.63
1640,704.63
1641,704.63
1642,704.63
1643,764.27
1644,754.23
1645,757.75
1646,758.97
1647,767.21
1648,767.21
1649,767.21
1650,767.21
1651,1002.0
1652,1002.0
1653,963.5
1654,945.16
1655,908.54
1656,911.06
1657,911.06
1658,911.06
1659,314.77
1660,321.69
1661,377.44
1662,246.02
1663,229.32
1664,228.24
1665,226.89
1666,226.89
1667,226.89
1668,226.66
1669,226.66
1670,226.66
1671,219.75
1672,215.43
1673,216.25
1674,216.25
1675,216.25
1676,218.22
1677,225.65
1678,225.65
1679,225.65
1680,225.65
1681,225.65
1682,225.65
1683,225.65
1684,225.65
1685,225.65
1686,225.65
1687,223.9
1688,231.58
1689,231.58
1690,231.58
1691,231.58
1692,231.58
1693,804.13
1694,827.58
1695,838.22
1696,838.12
1697,847.02
1698,838.06
1699,832.97
1700,834.73
1701,1002.0
1702,961.81
1703,477.46
1704,292.47
1705,278.83
1706,279.59
1707,279.59
1708,279.59
1709,279.59
1710,279.59
1711,285.29
1712,296.4
1713,296.4
1714,296.4
1715,296.4
1716,296.4
1717,296.4
1718,305.91
1719,314.66
1720,349.8
1721,411.57
1722,426.43
1723,433.58
1724,433.58
1725,433.58
1726,433.58
1727,433.58
1728,433.58
1729,433.58
1730,443.09
1731,443.09
1732,443.09
1733,443.09
1734,452.4
1735,969.63
1736,989.88
1737,929.0
1738,942.38
1739,933.62
1740,933.62
1741,933.62
1742,933.62
1743,1002.0
1744,1002.0
1745,992.41
1746,992.41
1747,992.41
1748,992.41
1749,992.41
1750,992.41
1751,992.41
1752,992.41
1753,992.41
1754,992.41
1755,992.41
1756,992.41
1757,992.41
1758,992.41
1759,992.41
1760,992.41
1761,794.42
1762,652.46
1763,661.77
1764,669.13
1765,670.22
1766,670.22
1767,671.32
1768,673.95
1769,761.89
1770,761.48
1771,784.76
1772,797.5
1773,773.97
1774,776.64
1775,776.88
1776,955.71
1777,1002.0
1778,820.1
1779,768.21
1780,766.19
1781,796.92
1782,790.77
1783,798.28
1784,798.28
1785,1002.0
1786,634.09
1787,341.91
1788,327.1
1789,349.02
1790,360.95
1791,363.04
1792,367.25
1793,265.24
1794,354.89
1795,468.9
1796,558.5
1797,583.61
1798,576.16
1799,578.21
1800,578.21
1801,578.21
1802,573.49
1803,640.38
1804,684.39
1805,693.41
1806,693.41
1807,693.41
1808,693.41
1809,693.41
1810,736.46
1811,1002.0
1812,996.31
1813,996.31
1814,987.16
1815,987.16
1816,987.16
1817,987.16
1818,987.16
1819,1002.0
1820,926.84
1821,659.83
1822,651.73
1823,675.04
1824,687.59
1825,695.39
1826,699.67
1827,761.42
1828,814.76
1829,958.81
1830,993.84
1831,993.84
1832,1000.05
1833,1000.05
1834,1000.05
1835,1002.0
1836,1002.0
1837,973.12
1838,954.22
1839,935.67
1840,926.66
1841,936.24
1842,936.24
1843,936.24
1844,928.36
1845,922.31
1846,907.17
1847,907.17
1848,907.17
1849,898.23
1850,898.23
1851,898.23
1852,566.06
1853,534.29
1854,495.57
1855,490.49
1856,491.65
1857,486.22
1858,492.87
1859,492.87
1860,929.66
1861,989.75
1862,959.82
1863,976.78
1864,988.52
1865,988.52
1866,995.43
1867,995.43
1868,995.43
1869,952.85
1870,828.78
1871,896.85
1872,914.1
1873,915.91
1874,919.47
1875,924.95
1876,931.2
1877,1002.0
1878,1002.0
1879,1002.0
1880,983.03
1881,973.9
1882,973.9
1883,973.9
1884,965.01
1885,965.01
1886,965.01
1887,965.01
1888,965.01
1889,965.01
1890,965.01
1891,965.01
1892,965.01
1893,965.01
1894,1002.0
1895,1002.0
1896,1002.0
1897,992.66
1898,974.19
1899,974.19
1900,974.19
1901,974.19
1902,1002.0
1903,1002.0
1904,884.61
1905,838.57
1906,843.15
1907,872.02
1908,882.36
1909,873.03
1910,874.12
1911,925.23
1912,981.34
1913,951.61
1914,917.56
1915,889.51
1916,889.1
1917,889.1
1918,882.91
1919,1002.0
1920,997.81
1921,945.1
1922,873.93
1923,864.67
1924,849.04
1925,834.32
1926,834.32
1927,272.89
1928,376.3
1929,500.13
1930,534.47
1931,521.08
1932,516.87
1933,528.53
1934,528.53
1935,531.92
1936,973.9
1937,1002.0
1938,994.47
1939,994.47
1940,994.47
1941,994.47
1942,994.47
1943,994.47
1944,837.61
1945,514.35
1946,504.45
1947,504.68
1948,538.27
1949,552.31
1950,554.02
1951,557.26
1952,587.09
1953,626.95
1954,678.25
1955,688.67
1956,697.46
1957,697.46
1958,697.46
1959,697.46
1960,745.35
1961,1002.0
1962,1000.18
1963,981.11
1964,969.61
1965,953.84
1966,943.63
1967,934.2
1968,929.72
1969,1002.0
1970,1002.0
1971,1002.0
1972,1002.0
1973,1002.0
1974,1002.0
1975,1002.0
1976,1002.0
1977,1002.0
1978,1002.0
1979,1002.0
1980,977.99
1981,976.51
1982,967.51
1983,967.51
1984,967.51
1985,967.51
1986,1001.86
1987,1002.0
1988,1002.0
1989,996.74
1990,963.55
1991,954.54
1992,959.8
1993,959.8
1994,959.8
1995,951.02
1996,814.73
1997,676.52
1998,620.24
1999,616.34
